@kvs1980m-words	@kvs1980m	1994.145	1994.394	этих
@kvs1980m-words	@kvs1980m	1994.394	1994.648	блогеров
@kvs1980m-words	@kvs1980m	1995.794	1996.143	этих
@kvs1980m-words	@kvs1980m	1996.143	1996.492	этих
@kvs1980m-words	@kvs1980m	1996.492	1996.841	ваших
@kvs1980m-words	@kvs1980m	1996.841	1997.19	блогеров
@kvs1980m-words	@kvs1980m	1997.19	1997.539	я
@kvs1980m-words	@kvs1980m	1997.539	1997.889	видел
@kvs1980m-words	@kvs1980m	1998.453	1998.719	я
@kvs1980m-words	@kvs1980m	1998.719	1998.985	старый
@kvs1980m-words	@kvs1980m	1998.985	1999.251	человек
@kvs1980m-words	@kvs1980m	1999.251	1999.517	я
@kvs1980m-words	@kvs1980m	1999.517	1999.783	пришел
@kvs1980m-words	@kvs1980m	1999.783	2000.049	для
@kvs1980m-words	@kvs1980m	2000.049	2000.315	того
@kvs1980m-words	@kvs1980m	2000.315	2000.581	чтобы
@kvs1980m-words	@kvs1980m	2000.581	2000.847	сказать
@kvs1980m-words	@kvs1980m	2000.847	2001.113	им
@kvs1980m-words	@kvs1980m	2001.113	2001.379	что
@kvs1980m-words	@kvs1980m	2001.379	2001.645	ребята
@kvs1980m-words	@kvs1980m	2001.645	2001.911	вы
@kvs1980m-words	@kvs1980m	2001.911	2002.177	существуете
@kvs1980m-words	@kvs1980m	2002.177	2002.443	в
@kvs1980m-words	@kvs1980m	2002.443	2002.709	другой
@kvs1980m-words	@kvs1980m	2002.709	2002.975	реальности
@kvs1980m-words	@kvs1980m	2002.975	2003.241	/
@kvs1980m-words	@kvs1980m	2003.241	2003.507	вот
@kvs1980m-words	@kvs1980m	2003.507	2003.773	ты
@kvs1980m-words	@kvs1980m	2003.773	2004.039	из
@kvs1980m-words	@kvs1980m	2004.039	2004.305	Стерлитамака
@kvs1980m-words	@kvs1980m	2004.305	2004.571	если
@kvs1980m-words	@kvs1980m	2004.571	2004.837	не
@kvs1980m-words	@kvs1980m	2004.837	2005.103	ошибаюсь
@kvs1980m-words	@kvs1980m	2005.103	2005.369	да
@kvs1980m-words	@kvs1980m	2005.369	2005.635	/
@kvs1980m-words	@kvs1980m	2005.635	2005.901	из
@kvs1980m-words	@kvs1980m	2005.901	2006.167	из
@kvs1980m-words	@kvs1980m	2006.167	2006.433	Башкортостана
@kvs1980m-words	@kvs1980m	2006.433	2006.699	из
@kvs1980m-words	@kvs1980m	2006.699	2006.965	Башкирии
@kvs1980m-words	@kvs1980m	2006.965	2007.231	ты
@kvs1980m-words	@kvs1980m	2007.231	2007.497	так
@kvs1980m-words	@kvs1980m	2007.497	2007.763	сказать
@kvs1980m-words	@kvs1980m	2007.763	2008.029	/
@kvs1980m-words	@kvs1980m	2008.029	2008.295	не
@kvs1980m-words	@kvs1980m	2008.295	2008.561	так
@kvs1980m-words	@kvs1980m	2008.561	2008.827	давно
@kvs1980m-words	@kvs1980m	2008.827	2009.093	я
@kvs1980m-words	@kvs1980m	2009.093	2009.359	был
@kvs1980m-words	@kvs1980m	2009.359	2009.625	в
@kvs1980m-words	@kvs1980m	2009.625	2009.891	Уфе
@kvs1980m-words	@kvs1980m	2009.891	2010.157	и
@kvs1980m-words	@kvs1980m	2010.157	2010.423	я
@kvs1980m-words	@kvs1980m	2010.423	2010.689	разговаривал
@kvs1980m-words	@kvs1980m	2010.689	2010.955	там
@kvs1980m-words	@kvs1980m	2010.955	2011.221	на
@kvs1980m-words	@kvs1980m	2011.221	2011.487	большом
@kvs1980m-words	@kvs1980m	2011.487	2011.753	форуме
@kvs1980m-words	@kvs1980m	2011.753	2012.019	о
@kvs1980m-words	@kvs1980m	2012.019	2012.285	бедности
@kvs1980m-words	@kvs1980m	2012.285	2012.551	и
@kvs1980m-words	@kvs1980m	2012.551	2012.817	вообще
@kvs1980m-words	@kvs1980m	2012.817	2013.083	с
@kvs1980m-words	@kvs1980m	2013.083	2013.349	народом
@kvs1980m-words	@kvs1980m	2013.349	2013.615	общался
@kvs1980m-words	@kvs1980m	2013.615	2013.881	по
@kvs1980m-words	@kvs1980m	2013.881	2014.147	поводу
@kvs1980m-words	@kvs1980m	2014.147	2014.413	того
@kvs1980m-words	@kvs1980m	2014.413	2014.679	что
@kvs1980m-words	@kvs1980m	2014.679	2014.945	происходит
@kvs1980m-words	@kvs1980m	2014.945	2015.211	/
@kvs1980m-words	@kvs1980m	2015.211	2015.477	в
@kvs1980m-words	@kvs1980m	2015.477	2015.743	промышленности
@kvs1980m-words	@kvs1980m	2015.743	2016.009	в
@kvs1980m-words	@kvs1980m	2016.009	2016.275	сельском
@kvs1980m-words	@kvs1980m	2016.275	2016.541	хозяйстве
@kvs1980m-words	@kvs1980m	2016.541	2016.807	/
@kvs1980m-words	@kvs1980m	2016.807	2017.073	и
@kvs1980m-words	@kvs1980m	2017.073	2017.339	не
@kvs1980m-words	@kvs1980m	2017.339	2017.605	только
@kvs1980m-words	@kvs1980m	2017.605	2017.871	в
@kvs1980m-words	@kvs1980m	2017.871	2018.137	Башкирии
@kvs1980m-words	@kvs1980m	2018.137	2018.403	а
@kvs1980m-words	@kvs1980m	2018.403	2018.669	вообще
@kvs1980m-words	@kvs1980m	2018.669	2018.935	в
@kvs1980m-words	@kvs1980m	2018.935	2019.201	целом
@kvs1980m-words	@kvs1980m	2019.201	2019.467	в
@kvs1980m-words	@kvs1980m	2019.467	2019.733	стране
@kvs1980m-words	@kvs1980m	2019.733	2019.999	ситуация
@kvs1980m-words	@kvs1980m	2019.999	2020.265	у
@kvs1980m-words	@kvs1980m	2020.265	2020.531	нас
@kvs1980m-words	@kvs1980m	2020.531	2020.797	/
@kvs1980m-words	@kvs1980m	2020.797	2021.063	мягко
@kvs1980m-words	@kvs1980m	2021.063	2021.329	говоря
@kvs1980m-words	@kvs1980m	2021.329	2021.595	не
@kvs1980m-words	@kvs1980m	2021.595	2021.861	очень
@kvs1980m-words	@kvs1980m	2021.861	2022.127	/
@kvs1980m-words	@kvs1980m	2022.127	2022.393	веселая
@kvs1980m-words	@kvs1980m	2022.393	2022.659	не
@kvs1980m-words	@kvs1980m	2022.659	2022.925	очень
@kvs1980m-words	@kvs1980m	2022.925	2023.191	/
@kvs1980m-words	@kvs1980m	2023.191	2023.457	много
@kvs1980m-words	@kvs1980m	2023.457	2023.723	поводов
@kvs1980m-words	@kvs1980m	2023.723	2023.989	для
@kvs1980m-words	@kvs1980m	2023.989	2024.255	радости
@kvs1980m-words	@kvs1980m	2024.255	2024.521	/
@kvs1980m-words	@kvs1980m	2024.521	2024.787	за
@kvs1980m-words	@kvs1980m	2024.787	2025.053	последние
@kvs1980m-words	@kvs1980m	2025.053	2025.319	полгода
@kvs1980m-words	@kvs1980m	2025.319	2025.585	я
@kvs1980m-words	@kvs1980m	2025.585	2025.851	посмотрел
@kvs1980m-words	@kvs1980m	2025.851	2026.117	из
@kvs1980m-words	@kvs1980m	2026.117	2026.383	Башкирии
@kvs1980m-words	@kvs1980m	2026.383	2026.649	уехало
@kvs1980m-words	@kvs1980m	2026.649	2026.915	пятьдесят
@kvs1980m-words	@kvs1980m	2026.915	2027.181	четыре
@kvs1980m-words	@kvs1980m	2027.181	2027.447	тысячи
@kvs1980m-words	@kvs1980m	2027.447	2027.771	человек
@kvs1980m-words	@kvs1980m	2032.665	2032.98	да
@kvs1980m-words	@kvs1980m	2032.98	2033.295	и
@kvs1980m-words	@kvs1980m	2033.295	2033.61	/
@kvs1980m-words	@kvs1980m	2033.61	2033.925	в
@kvs1980m-words	@kvs1980m	2033.925	2034.24	этом
@kvs1980m-words	@kvs1980m	2034.24	2034.555	смысле
@kvs1980m-words	@kvs1980m	2034.555	2034.87	я
@kvs1980m-words	@kvs1980m	2034.87	2035.185	хотел
@kvs1980m-words	@kvs1980m	2035.185	2035.5	бы
@kvs1980m-words	@kvs1980m	2035.5	2035.815	подчеркнуть
@kvs1980m-words	@kvs1980m	2035.815	2036.13	что
@kvs1980m-words	@kvs1980m	2036.13	2036.445	девяностые
@kvs1980m-words	@kvs1980m	2036.445	2036.76	и
@kvs1980m-words	@kvs1980m	2036.76	2037.075	/
@kvs1980m-words	@kvs1980m	2037.075	2037.39	нынешнее
@kvs1980m-words	@kvs1980m	2037.39	2037.705	время
@kvs1980m-words	@kvs1980m	2037.705	2038.02	это
@kvs1980m-words	@kvs1980m	2038.02	2038.335	не
@kvs1980m-words	@kvs1980m	2038.335	2038.65	две
@kvs1980m-words	@kvs1980m	2038.65	2038.965	разные
@kvs1980m-words	@kvs1980m	2038.965	2039.28	эпохи
@kvs1980m-words	@kvs1980m	2039.28	2039.595	/
@kvs1980m-words	@kvs1980m	2039.595	2039.91	это
@kvs1980m-words	@kvs1980m	2039.91	2040.24	эпохи
@kvs1980m-words	@kvs1980m	2041.212	2042.012	да
@kvs1980m-words	@kvs1980m	2046.625	2046.927	да
@kvs1980m-words	@kvs1980m	2046.927	2047.229	/
@kvs1980m-words	@kvs1980m	2047.229	2047.531	да
@kvs1980m-words	@kvs1980m	2047.531	2047.833	да
@kvs1980m-words	@kvs1980m	2047.833	2048.135	да
@kvs1980m-words	@kvs1980m	2048.135	2048.437	да
@kvs1980m-words	@kvs1980m	2048.437	2048.739	/
@kvs1980m-words	@kvs1980m	2048.739	2049.041	у
@kvs1980m-words	@kvs1980m	2049.041	2049.343	нашего
@kvs1980m-words	@kvs1980m	2049.343	2049.645	/
@kvs1980m-words	@kvs1980m	2049.645	2049.947	даже
@kvs1980m-words	@kvs1980m	2049.947	2050.249	/
@kvs1980m-words	@kvs1980m	2050.249	2050.551	кинематографического
@kvs1980m-words	@kvs1980m	2050.551	2050.853	/
@kvs1980m-words	@kvs1980m	2050.853	2051.155	крокодила
@kvs1980m-words	@kvs1980m	2051.155	2051.457	выросли
@kvs1980m-words	@kvs1980m	2051.457	2051.759	/
@kvs1980m-words	@kvs1980m	2051.759	2052.061	зубы
@kvs1980m-words	@kvs1980m	2052.061	2052.363	и
@kvs1980m-words	@kvs1980m	2052.363	2052.665	он
@kvs1980m-words	@kvs1980m	2052.665	2052.967	он
@kvs1980m-words	@kvs1980m	2052.967	2053.269	стал
@kvs1980m-words	@kvs1980m	2053.269	2053.571	большим
@kvs1980m-words	@kvs1980m	2053.571	2053.873	и
@kvs1980m-words	@kvs1980m	2053.873	2054.175	прожорливым
@kvs1980m-words	@kvs1980m	2054.175	2054.477	он
@kvs1980m-words	@kvs1980m	2054.477	2054.779	он
@kvs1980m-words	@kvs1980m	2054.779	2055.081	жрет
@kvs1980m-words	@kvs1980m	2055.081	2055.383	больше
@kvs1980m-words	@kvs1980m	2055.383	2055.685	чем
@kvs1980m-words	@kvs1980m	2055.685	2055.987	раньше
@kvs1980m-words	@kvs1980m	2055.987	2056.289	но
@kvs1980m-words	@kvs1980m	2056.289	2056.591	я
@kvs1980m-words	@kvs1980m	2056.591	2056.893	не
@kvs1980m-words	@kvs1980m	2056.893	2057.195	об
@kvs1980m-words	@kvs1980m	2057.195	2057.497	этом
@kvs1980m-words	@kvs1980m	2057.497	2057.799	/
@kvs1980m-words	@kvs1980m	2057.799	2058.101	а
@kvs1980m-words	@kvs1980m	2058.101	2058.403	о
@kvs1980m-words	@kvs1980m	2058.403	2058.705	том
@kvs1980m-words	@kvs1980m	2058.705	2059.007	что
@kvs1980m-words	@kvs1980m	2059.007	2059.309	вот
@kvs1980m-words	@kvs1980m	2059.309	2059.611	я
@kvs1980m-words	@kvs1980m	2059.611	2059.913	пообщался
@kvs1980m-words	@kvs1980m	2059.913	2060.215	с
@kvs1980m-words	@kvs1980m	2060.215	2060.517	этими
@kvs1980m-words	@kvs1980m	2060.517	2060.819	замечательными
@kvs1980m-words	@kvs1980m	2060.819	2061.121	ребятами
@kvs1980m-words	@kvs1980m	2061.121	2061.423	и
@kvs1980m-words	@kvs1980m	2061.423	2061.725	я
@kvs1980m-words	@kvs1980m	2061.725	2062.027	пытался
@kvs1980m-words	@kvs1980m	2062.027	2062.329	им
@kvs1980m-words	@kvs1980m	2062.329	2062.631	объяснить
@kvs1980m-words	@kvs1980m	2062.631	2062.933	/
@kvs1980m-words	@kvs1980m	2062.933	2063.235	наивно
@kvs1980m-words	@kvs1980m	2063.235	2063.537	/
@kvs1980m-words	@kvs1980m	2063.537	2063.839	по-старчески
@kvs1980m-words	@kvs1980m	2063.839	2064.141	пытался
@kvs1980m-words	@kvs1980m	2064.141	2064.443	им
@kvs1980m-words	@kvs1980m	2064.443	2064.745	объяснить
@kvs1980m-words	@kvs1980m	2064.745	2065.047	что
@kvs1980m-words	@kvs1980m	2065.047	2065.349	вот
@kvs1980m-words	@kvs1980m	2065.349	2065.651	из
@kvs1980m-words	@kvs1980m	2065.651	2065.953	этого
@kvs1980m-words	@kvs1980m	2065.953	2066.255	воздушного
@kvs1980m-words	@kvs1980m	2066.255	2066.557	замка
@kvs1980m-words	@kvs1980m	2066.557	2066.859	в
@kvs1980m-words	@kvs1980m	2066.859	2067.161	котором
@kvs1980m-words	@kvs1980m	2067.161	2067.463	они
@kvs1980m-words	@kvs1980m	2067.463	2067.765	пребывают
@kvs1980m-words	@kvs1980m	2067.765	2068.067	где
@kvs1980m-words	@kvs1980m	2068.067	2068.369	/
@kvs1980m-words	@kvs1980m	2068.369	2068.671	миллионы
@kvs1980m-words	@kvs1980m	2068.671	2068.973	подписчиков
@kvs1980m-words	@kvs1980m	2068.973	2069.275	где
@kvs1980m-words	@kvs1980m	2069.275	2069.577	/
@kvs1980m-words	@kvs1980m	2069.577	2069.879	большие
@kvs1980m-words	@kvs1980m	2069.879	2070.181	заказы
@kvs1980m-words	@kvs1980m	2070.181	2070.483	большие
@kvs1980m-words	@kvs1980m	2070.483	2070.785	зарплаты
@kvs1980m-words	@kvs1980m	2070.785	2071.087	и
@kvs1980m-words	@kvs1980m	2071.087	2071.389	человек
@kvs1980m-words	@kvs1980m	2071.389	2071.691	может
@kvs1980m-words	@kvs1980m	2071.691	2071.993	там
@kvs1980m-words	@kvs1980m	2071.993	2072.295	/
@kvs1980m-words	@kvs1980m	2072.295	2072.597	махнув
@kvs1980m-words	@kvs1980m	2072.597	2072.899	пальцев
@kvs1980m-words	@kvs1980m	2072.899	2073.201	наня...
@kvs1980m-words	@kvs1980m	2073.201	2073.503	на...
@kvs1980m-words	@kvs1980m	2073.503	2073.805	нанять
@kvs1980m-words	@kvs1980m	2073.805	2074.107	себе
@kvs1980m-words	@kvs1980m	2074.107	2074.409	семьдесят
@kvs1980m-words	@kvs1980m	2074.409	2074.711	человек
@kvs1980m-words	@kvs1980m	2074.711	2075.013	в
@kvs1980m-words	@kvs1980m	2075.013	2075.315	обслугу
@kvs1980m-words	@kvs1980m	2075.315	2075.617	и
@kvs1980m-words	@kvs1980m	2075.617	2075.919	которые
@kvs1980m-words	@kvs1980m	2075.919	2076.221	будут
@kvs1980m-words	@kvs1980m	2076.221	2076.523	таскать
@kvs1980m-words	@kvs1980m	2076.523	2076.825	за
@kvs1980m-words	@kvs1980m	2076.825	2077.127	ним
@kvs1980m-words	@kvs1980m	2077.127	2077.429	свет
@kvs1980m-words	@kvs1980m	2077.429	2077.731	держать
@kvs1980m-words	@kvs1980m	2077.731	2078.033	микрофон
@kvs1980m-words	@kvs1980m	2078.033	2078.335	и
@kvs1980m-words	@kvs1980m	2078.335	2078.637	выкладывать
@kvs1980m-words	@kvs1980m	2078.637	2078.939	это
@kvs1980m-words	@kvs1980m	2078.939	2079.241	де...
@kvs1980m-words	@kvs1980m	2079.241	2079.543	богатство
@kvs1980m-words	@kvs1980m	2079.543	2079.845	в
@kvs1980m-words	@kvs1980m	2079.845	2080.25	ютуб
@kvs1980m-words	@kvs1980m	2081.635	2082.362	[нрзб]
@kvs1980m-words	@kvs1980m	2082.999	2083.323	вы
@kvs1980m-words	@kvs1980m	2083.323	2083.647	боги
@kvs1980m-words	@kvs1980m	2083.647	2083.971	вы
@kvs1980m-words	@kvs1980m	2083.971	2084.295	фараоны
@kvs1980m-words	@kvs1980m	2084.295	2084.619	ютьюба
@kvs1980m-words	@kvs1980m	2084.619	2084.943	да
@kvs1980m-words	@kvs1980m	2084.943	2085.267	вот
@kvs1980m-words	@kvs1980m	2085.267	2085.591	с
@kvs1980m-words	@kvs1980m	2085.591	2085.915	этими
@kvs1980m-words	@kvs1980m	2085.915	2086.239	людьми
@kvs1980m-words	@kvs1980m	2086.239	2086.563	с
@kvs1980m-words	@kvs1980m	2086.563	2086.887	фараонами
@kvs1980m-words	@kvs1980m	2086.887	2087.211	с
@kvs1980m-words	@kvs1980m	2087.211	2087.535	этими
@kvs1980m-words	@kvs1980m	2087.535	2087.859	я
@kvs1980m-words	@kvs1980m	2087.859	2088.183	разговаривал
@kvs1980m-words	@kvs1980m	2088.183	2088.507	и
@kvs1980m-words	@kvs1980m	2088.507	2088.831	я
@kvs1980m-words	@kvs1980m	2088.831	2089.155	пытался
@kvs1980m-words	@kvs1980m	2089.155	2089.479	им
@kvs1980m-words	@kvs1980m	2089.479	2089.803	сказать
@kvs1980m-words	@kvs1980m	2089.803	2090.127	что
@kvs1980m-words	@kvs1980m	2090.127	2090.451	/
@kvs1980m-words	@kvs1980m	2090.451	2090.775	это
@kvs1980m-words	@kvs1980m	2090.775	2091.099	все
@kvs1980m-words	@kvs1980m	2091.099	2091.423	царство
@kvs1980m-words	@kvs1980m	2091.423	2091.747	не
@kvs1980m-words	@kvs1980m	2091.747	2092.071	вечно
@kvs1980m-words	@kvs1980m	2092.071	2092.395	оно
@kvs1980m-words	@kvs1980m	2092.395	2092.719	не
@kvs1980m-words	@kvs1980m	2092.719	2093.043	может
@kvs1980m-words	@kvs1980m	2093.043	2093.367	стоять
@kvs1980m-words	@kvs1980m	2093.367	2093.691	на
@kvs1980m-words	@kvs1980m	2093.691	2094.015	курьих
@kvs1980m-words	@kvs1980m	2094.015	2094.339	ножках
@kvs1980m-words	@kvs1980m	2094.339	2094.663	всегда
@kvs1980m-words	@kvs1980m	2094.663	2094.987	оно
@kvs1980m-words	@kvs1980m	2094.987	2095.311	рано
@kvs1980m-words	@kvs1980m	2095.311	2095.635	или
@kvs1980m-words	@kvs1980m	2095.635	2095.959	поздно
@kvs1980m-words	@kvs1980m	2095.959	2096.283	рухнет
@kvs1980m-words	@kvs1980m	2096.283	2096.607	под
@kvs1980m-words	@kvs1980m	2096.607	2096.931	давлением
@kvs1980m-words	@kvs1980m	2096.931	2097.255	того
@kvs1980m-words	@kvs1980m	2097.255	2097.579	самого
@kvs1980m-words	@kvs1980m	2097.579	2097.903	базиса
@kvs1980m-words	@kvs1980m	2097.903	2098.227	/
@kvs1980m-words	@kvs1980m	2098.227	2098.551	потому
@kvs1980m-words	@kvs1980m	2098.551	2098.875	что
@kvs1980m-words	@kvs1980m	2098.875	2099.199	нельзя
@kvs1980m-words	@kvs1980m	2099.199	2099.523	жить
@kvs1980m-words	@kvs1980m	2099.523	2099.847	все
@kvs1980m-words	@kvs1980m	2099.847	2100.171	время
@kvs1980m-words	@kvs1980m	2100.171	2100.495	/
@kvs1980m-words	@kvs1980m	2100.495	2100.819	в
@kvs1980m-words	@kvs1980m	2100.819	2101.143	кинотеатре
@kvs1980m-words	@kvs1980m	2101.143	2101.467	или
@kvs1980m-words	@kvs1980m	2101.467	2101.791	в
@kvs1980m-words	@kvs1980m	2101.791	2102.115	ютубе
@kvs1980m-words	@kvs1980m	2102.115	2102.439	нельзя
@kvs1980m-words	@kvs1980m	2102.439	2102.763	кормиться
@kvs1980m-words	@kvs1980m	2102.763	2103.087	позавчерашними
@kvs1980m-words	@kvs1980m	2103.087	2103.411	победами
@kvs1980m-words	@kvs1980m	2103.411	2103.735	необходимо
@kvs1980m-words	@kvs1980m	2103.735	2104.059	/
@kvs1980m-words	@kvs1980m	2104.059	2104.383	реально
@kvs1980m-words	@kvs1980m	2104.383	2104.707	ежедневно
@kvs1980m-words	@kvs1980m	2104.707	2105.031	подтверждать
@kvs1980m-words	@kvs1980m	2105.031	2105.355	свое
@kvs1980m-words	@kvs1980m	2105.355	2105.679	право
@kvs1980m-words	@kvs1980m	2105.679	2106.003	/
@kvs1980m-words	@kvs1980m	2106.003	2106.327	на
@kvs1980m-words	@kvs1980m	2106.327	2106.651	то
@kvs1980m-words	@kvs1980m	2106.651	2106.975	чтобы
@kvs1980m-words	@kvs1980m	2106.975	2107.299	вот
@kvs1980m-words	@kvs1980m	2107.299	2107.623	так
@kvs1980m-words	@kvs1980m	2107.623	2107.947	вот
@kvs1980m-words	@kvs1980m	2107.947	2108.271	роскошно
@kvs1980m-words	@kvs1980m	2108.271	2108.595	/
@kvs1980m-words	@kvs1980m	2108.595	2108.919	и
@kvs1980m-words	@kvs1980m	2108.919	2109.243	/
@kvs1980m-words	@kvs1980m	2109.243	2109.567	беззаботно
@kvs1980m-words	@kvs1980m	2109.567	2109.891	существовать
@kvs1980m-words	@kvs1980m	2109.891	2110.215	/
@kvs1980m-words	@kvs1980m	2110.215	2110.539	вот
@kvs1980m-words	@kvs1980m	2110.539	2110.863	и
@kvs1980m-words	@kvs1980m	2110.863	2111.187	поэтому
@kvs1980m-words	@kvs1980m	2111.187	2111.511	все-таки
@kvs1980m-words	@kvs1980m	2111.511	2111.835	мнения
@kvs1980m-words	@kvs1980m	2111.835	2112.159	и
@kvs1980m-words	@kvs1980m	2112.159	2112.483	настроения
@kvs1980m-words	@kvs1980m	2112.483	2112.807	твоей
@kvs1980m-words	@kvs1980m	2112.807	2113.131	аудитории
@kvs1980m-words	@kvs1980m	2113.131	2113.455	мне
@kvs1980m-words	@kvs1980m	2113.455	2113.779	интересны
@kvs1980m-words	@kvs1980m	2113.779	2114.103	потому
@kvs1980m-words	@kvs1980m	2114.103	2114.427	что
@kvs1980m-words	@kvs1980m	2114.427	2114.751	в
@kvs1980m-words	@kvs1980m	2114.751	2115.075	этом
@kvs1980m-words	@kvs1980m	2115.075	2115.399	сонме
@kvs1980m-words	@kvs1980m	2115.399	2115.723	небожителей
@kvs1980m-words	@kvs1980m	2115.723	2116.047	ютубовских
@kvs1980m-words	@kvs1980m	2116.047	2116.371	ты
@kvs1980m-words	@kvs1980m	2116.371	2116.695	белая
@kvs1980m-words	@kvs1980m	2116.695	2117.019	овца
@kvs1980m-words	@kvs1980m	2117.019	2117.343	по
@kvs1980m-words	@kvs1980m	2117.343	2117.667	крайней
@kvs1980m-words	@kvs1980m	2117.667	2117.991	мере
@kvs1980m-words	@kvs1980m	2117.991	2118.315	так
@kvs1980m-words	@kvs1980m	2118.315	2118.639	выглядит
@kvs1980m-words	@kvs1980m	2118.639	2118.963	это
@kvs1980m-words	@kvs1980m	2118.963	2119.287	со
@kvs1980m-words	@kvs1980m	2119.287	2119.611	стороны
@kvs1980m-words	@kvs1980m	2119.611	2119.935	да
